x, oracle, model
-0.27404546392332, 0.00479898728765, 0.009564557782559
-0.273234654222465, 0.004810297530958, 0.009616470467879
-0.272848544798472, 0.004815518498174, 0.009640944239562
-0.272651946255163, 0.004818136187934, 0.00965334458465
-0.272524451135029, 0.004819819122042, 0.00966136422507
-0.271837715643881, 0.004828686427334, 0.009704262998875
-0.270506485565058, 0.004844933031088, 0.009785994056232
-0.269154002045752, 0.004860179682238, 0.009867108548938
-0.268639499909048, 0.004865649991046, 0.009897458995936
-0.268590824938503, 0.004866158166212, 0.009900315906477
-0.268405832065433, 0.004868074819413, 0.009911151086281
-0.267507732897855, 0.004877050116994, 0.009963242837723
-0.267500616237494, 0.004877119063518, 0.009963652242507
-0.265561815460308, 0.004894640818699, 0.010073215748149
-0.264554179515539, 0.004902764590639, 0.010128612555185
-0.264390727357916, 0.004904019699307, 0.010137499384765
-0.263239588248149, 0.004912367497018, 0.010199303691873
-0.261134178237782, 0.00492543498467, 0.010308811062837
-0.261106599912681, 0.004925587491627, 0.010310215299873
-0.261034447743374, 0.004925984225068, 0.010313885472642
-0.260832037365039, 0.004927079717874, 0.010324153082154
-0.260305515702611, 0.004929809045762, 0.010350665689819
-0.260226214783429, 0.004930205098354, 0.010354634306554
-0.259939771276844, 0.004931603035425, 0.010368915963091
-0.259282940997946, 0.004934616210675, 0.01040134905911
-0.258881247562481, 0.004936327575565, 0.010420967787399
-0.258743997571378, 0.004936889554456, 0.010427633533458
-0.257836925535852, 0.004940313700429, 0.010471206783308
-0.257794978489709, 0.004940459912477, 0.010473201658416
-0.257263579002001, 0.004942219794692, 0.010498319511327
-0.25675219271121, 0.004943752342728, 0.010522222377255
-0.256494300878542, 0.004944465573445, 0.010534176658802
-0.256342495946857, 0.0049448667769, 0.010541182114336
-0.256248055061518, 0.004945109419872, 0.010545528656133
-0.255442625896531, 0.004946962894122, 0.010582233757079
-0.254754226871001, 0.004948242546624, 0.010613090214722
-0.253403592076226, 0.004949946289739, 0.010672255175483
-0.252420256085941, 0.004950521801438, 0.010714188749722
-0.249518363816972, 0.004949017783983, 0.010832365438019
-0.248858098093232, 0.004948019039081, 0.010858098327726
-0.247695995536086, 0.004945680744113, 0.010902355079751
-0.24755665084993, 0.004945351039085, 0.010907573425966
-0.246897129793189, 0.004943648331271, 0.010932015872788
-0.24627814432153, 0.004941837863508, 0.010954572078675
-0.245408431738649, 0.004938949467586, 0.010985638479498
-0.245083089733506, 0.004937766246302, 0.010997072112586
-0.244179356387156, 0.004934188464653, 0.011028297653626
-0.243530340118964, 0.004931357016316, 0.011050238290624
-0.242740164397604, 0.004927616793828, 0.011076406445476
-0.240403973710211, 0.004914705937547, 0.011150293650058
-0.240387090944426, 0.004914602687945, 0.011150808753
-0.239824227191158, 0.004911079663752, 0.011167827786379
-0.239174210255369, 0.004906817092264, 0.011187109917571
-0.239148938371617, 0.00490664718989, 0.011187851542071
-0.236584186732972, 0.004887799922487, 0.011259999378854
-0.235498284816997, 0.004878877415715, 0.011288695249424
-0.235478808499683, 0.004878712345879, 0.01128919992323
-0.235266440302754, 0.004876900978526, 0.011294680005954
-0.234890766406228, 0.004873645437109, 0.011304271737577
-0.234881877753937, 0.004873567617799, 0.011304497100135
-0.234403872510248, 0.004869329045319, 0.011316508760955
-0.233555821519562, 0.00486155132476, 0.011337299892387
-0.233075389045451, 0.004856999939569, 0.011348784330451
-0.232893034177601, 0.004855245084421, 0.011353087844223
-0.232841194600039, 0.004854743481824, 0.011354305664728
-0.231704809413491, 0.004843445422833, 0.011380382694248
-0.230456490523242, 0.004830375189085, 0.011407668010388
-0.229807540045711, 0.004823311512814, 0.01142129222495
-0.228203771421145, 0.00480507803373, 0.011453325748489
-0.22818746612001, 0.004804887035407, 0.011453639501472
-0.227965382829483, 0.004802274408753, 0.011457889070044
-0.227861181091644, 0.004801041399373, 0.011459867666471
-0.227727867486515, 0.004799457256262, 0.011462384797161
-0.227543586219197, 0.004797255194866, 0.011465837946077
-0.227317652245594, 0.00479453601199, 0.011470029960371
-0.226606425660034, 0.004785837439935, 0.011482927151127
-0.226089162938399, 0.004779379741597, 0.011492022548118
-0.225766951232427, 0.004775301616433, 0.011497567379718
-0.225115324190036, 0.004766924866591, 0.011508498081767
-0.22449226256161, 0.004758754696934, 0.01151859629863
-0.223943524035643, 0.004751430200613, 0.01152720459972
-0.223635304267137, 0.004747263538804, 0.011531922812873
-0.221572967992696, 0.004718424329793, 0.011561336810311
-0.221238845559006, 0.004713596951339, 0.011565750416524
-0.219721638331151, 0.004691142835833, 0.011584564706168
-0.218101126356082, 0.004666210556992, 0.011602449147714
-0.21793085513009, 0.004663534882154, 0.011604196350288
-0.216842762638074, 0.004646188709466, 0.011614771457097
-0.216787548644754, 0.004645297156394, 0.011615280922515
-0.214877726238559, 0.004613795201309, 0.011631295695947
-0.214862289552422, 0.004613535376982, 0.011631412447285
-0.214402251323487, 0.004605754395675, 0.011634798730146
-0.214126305490134, 0.004601052158935, 0.011636743589144
-0.212597726982489, 0.004574535539876, 0.01164634812931
-0.212388117263735, 0.004570838115931, 0.011647511238526
-0.212167329931406, 0.00456692771254, 0.01164869633779
-0.211481192225291, 0.004554672499912, 0.011652117524224
-0.210292369484048, 0.004533074380083, 0.011657110542386
-0.209211726308012, 0.004513047281162, 0.01166062534923
-0.20895224812019, 0.00450818336132, 0.011661324678445
-0.208460598973794, 0.00449890946447, 0.011662496564772
-0.207871431582839, 0.004487696968207, 0.011663637296186
-0.207127390267489, 0.004473384249211, 0.011664668385287
-0.206943220174209, 0.004469815366983, 0.011664853196266
-0.206257377838611, 0.004456434734395, 0.011665296253815
-0.204797891586719, 0.004427493347097, 0.011664957094804
-0.203750209252319, 0.004406333479114, 0.011663643341347
-0.203664026910483, 0.004404578787385, 0.011663495612145
-0.202985256491838, 0.004390684873998, 0.01166212195226
-0.202322684560281, 0.004376996982764, 0.011660422161784
-0.199475386597611, 0.004316800003222, 0.011649107674045
-0.199267872998301, 0.004312327582178, 0.01164803017222
-0.199205275398134, 0.004310976224625, 0.011647698425376
-0.198798783474971, 0.004302175862933, 0.011645468530853
-0.198676264506972, 0.004299514915636, 0.011644770748068
-0.19738310351714, 0.004271192846679, 0.011636682534364
-0.196593555489208, 0.004253691404232, 0.011631096814067
-0.195681150571753, 0.004233273034771, 0.011624033456273
-0.195579200761228, 0.004230978800492, 0.011623203809344
-0.195502559512888, 0.004229252425788, 0.011622574779772
-0.195137169892465, 0.004221002207177, 0.011619512919633
-0.192727372190112, 0.004165792256422, 0.011596725243473
-0.191101287756727, 0.004127778065012, 0.011578820799295
-0.191084786160368, 0.004127389248497, 0.011578628732377
-0.190873038125218, 0.004122394607391, 0.011576145697329
-0.190830046932769, 0.004121379333988, 0.011575637390888
-0.190754427753624, 0.004119592533134, 0.011574739889162
-0.190591899802836, 0.004115747907383, 0.011572796148733
-0.189738207028021, 0.004095458889207, 0.011562256595975
-0.189610463217231, 0.004092409327674, 0.011560631908712
-0.189356241020996, 0.004086329994279, 0.011557361849192
-0.188947874392136, 0.004076535674952, 0.011552006679811
-0.188387960435334, 0.004063049340339, 0.011544459512313
-0.186909857575969, 0.004027134786648, 0.011523403373557
-0.186067605065397, 0.004006471883247, 0.011510673933727
-0.185647450308036, 0.003996111676252, 0.011504126351102
-0.185580230449534, 0.003994450950688, 0.011503066639962
-0.185197134633633, 0.003984969431796, 0.011496963177805
-0.185014975727785, 0.00398045107198, 0.011494022865983
-0.183697474287757, 0.00394758265302, 0.011472026438759
-0.182628684846232, 0.003920680910498, 0.011453244175636
-0.182068631905902, 0.003906501182749, 0.011443068250602
-0.181804358572234, 0.003899790661414, 0.011438187040383
-0.181456633984102, 0.003890942259399, 0.011431686980174
-0.180638924091927, 0.003870050958315, 0.0114160553155
-0.179933946082457, 0.003851947438915, 0.011402190080071
-0.179841796075976, 0.003849574840658, 0.011400351192928
-0.17936087969424, 0.003837169532513, 0.011390655065749
-0.179190001958539, 0.00383275244872, 0.011387169803999
-0.178532494599406, 0.003815711519317, 0.011373563658819
-0.177434287159713, 0.003787093130055, 0.011350148242374
-0.176160587737309, 0.003753664740474, 0.011321916311095
-0.175803986539227, 0.003744261338866, 0.01131380631815
-0.174863730834329, 0.003719376586052, 0.011291992869544
-0.174519176335008, 0.003710225262016, 0.011283843839508
-0.174229242187923, 0.003702511417131, 0.011276922178171
-0.174162089018186, 0.003700723061076, 0.011275310624977
-0.174078917076364, 0.003698507220644, 0.011273310279086
-0.173942503186025, 0.003694870803013, 0.011270018957647
-0.173620893608339, 0.003686287203825, 0.011262207907497
-0.173592149570911, 0.00368551933413, 0.011261506277814
-0.173419838743479, 0.003680913799796, 0.011257288171573
-0.17231510842618, 0.003651289574168, 0.011229754323418
-0.172137933219683, 0.003646523122128, 0.011225259732683
-0.172037579910917, 0.003643821514966, 0.011222704332161
-0.170710922379382, 0.003607982819468, 0.011188269467535
-0.170416900471675, 0.003600009475203, 0.011180474010749
-0.167984617641896, 0.003533644945386, 0.01111372422866
-0.167125385821262, 0.003510035427784, 0.011089185729134
-0.165529975761023, 0.003465982345629, 0.011042308128819
-0.164671042498294, 0.003442154308924, 0.011016366937933
-0.163699522557876, 0.003415113821579, 0.010986436037311
-0.163241205167163, 0.003402325613689, 0.01097209980779
-0.163137564758214, 0.003399431024709, 0.010968838760837
-0.162525690871284, 0.003382321514282, 0.010949442435076
-0.162390423647153, 0.003378534461255, 0.010945121362909
-0.162229342409623, 0.003374022533789, 0.010939960054488
-0.161426917383144, 0.003351511949204, 0.01091399667453
-0.161295068879879, 0.003347807783519, 0.010909690444221
-0.160064559587509, 0.003313166858621, 0.010868957789253
-0.157484427256116, 0.003240143073868, 0.010780385823432
-0.156753351803682, 0.00321936382346, 0.010754517263427
-0.156379413978988, 0.003208721449035, 0.010741154980783
-0.156375141177125, 0.003208599790398, 0.010741001786333
-0.155886452871278, 0.003194677631017, 0.010723404717708
-0.155236302866995, 0.003176132111824, 0.010699760774965
-0.154356669140743, 0.003150999694262, 0.01066734981359
-0.152930806252638, 0.003110167395401, 0.010613789326449
-0.151637825456646, 0.003073049104147, 0.01056413438105
-0.150734135947362, 0.003047059618775, 0.010528820992219
-0.150182570125165, 0.003031179506842, 0.010507022862951
-0.148376761878757, 0.002979105057858, 0.010434368056756
-0.147491731523698, 0.00295354159442, 0.01039804401074
-0.144826974487239, 0.002876439257576, 0.010285865075823
-0.144630136194131, 0.002870737367603, 0.01027741277193
-0.144615890936424, 0.002870324690322, 0.010276800195404
-0.144112277024137, 0.002855732835061, 0.010255067494355
-0.143984788520017, 0.00285203822724, 0.010249542437421
-0.143978215510597, 0.002851847734373, 0.010249257321581
-0.143961089215182, 0.002851351392529, 0.010248514320158
-0.143229858739826, 0.00283015504618, 0.010216631706761
-0.143021053268628, 0.002824100909716, 0.010207470547151
-0.142837356319281, 0.002818774293924, 0.010199390130052
-0.13780433102721, 0.002672747061408, 0.009970491437195
-0.137421306659992, 0.002661634460215, 0.00995248623022
-0.137120172270631, 0.002652898474853, 0.009938273133112
-0.135948544370096, 0.002618917555029, 0.009882495616679
-0.133813958940132, 0.002557057095482, 0.009778934821517
-0.132979248310699, 0.002532890550161, 0.00973776380132
-0.132352388696365, 0.002514752324861, 0.009706597612384
-0.132140911789335, 0.002508635455386, 0.009696035781159
-0.131805142712338, 0.002498925930733, 0.009679217182075
-0.131562033929068, 0.002491897820357, 0.009667002293194
-0.130660214420888, 0.002465841894375, 0.009621415763663
-0.130473055358446, 0.002460437511252, 0.009611900858245
-0.130133105438378, 0.002450624059742, 0.009594570878039
-0.129102332627825, 0.002420892545686, 0.009541651812865
-0.128512343307444, 0.002403892381691, 0.00951111151306
-0.12839171344932, 0.002400418158224, 0.009504844834302
-0.128082246598587, 0.00239150793607, 0.009488733487498
-0.126338446885041, 0.002341375547574, 0.009397021455965
-0.126103008552875, 0.002334617363212, 0.00938451906456
-0.125957639672734, 0.00233044589865, 0.009376785427692
-0.124146449142631, 0.002278560331063, 0.009279528101212
-0.121948808071344, 0.002215842848243, 0.009159301594846
-0.120642804030499, 0.002178708874709, 0.009086718472758
-0.119759005008515, 0.002153642368376, 0.009037125474979
-0.118323589959641, 0.002113045358089, 0.008955771241861
-0.118150574109406, 0.002108162000443, 0.00894589822719
-0.117265000907078, 0.002083201539203, 0.008895139251589
-0.116198614548766, 0.002053224290224, 0.008833521146127
-0.115911349928234, 0.002045164299707, 0.008816830428231
-0.115354568957946, 0.002029561285118, 0.008784369690372
-0.115163088576982, 0.002024201180665, 0.008773172650314
-0.114970672294064, 0.002018817939095, 0.00876190360971
-0.113979501398494, 0.001991137357863, 0.00870358153045
-0.112869649435223, 0.001960243453424, 0.008637736608149
-0.11271999132809, 0.001956085953864, 0.008628814422209
-0.112252493319997, 0.001943111969851, 0.008600877565651
-0.111859505271181, 0.001932221314991, 0.008577316204396
-0.110951101410535, 0.001907102603227, 0.008522585322763
-0.11083258689875, 0.001903831289793, 0.008515417401589
-0.110826330143528, 0.001903658624368, 0.008515038808678
-0.10982027023401, 0.001875944307274, 0.0084539341962
-0.109806953840331, 0.001875578143041, 0.008453122368702
-0.108995728237574, 0.001853305179809, 0.00840351764305
-0.106842257873599, 0.001794508998898, 0.00827043067923
-0.10676323945416, 0.001792360928081, 0.008265508743686
-0.106030180013185, 0.001772465610872, 0.008219718866393
-0.104825540971534, 0.001739901263536, 0.008143970646173
-0.104061754095957, 0.001719339749308, 0.00809562312707
-0.103464214231703, 0.00170330096798, 0.008057627148431
-0.102174210956735, 0.001668820172569, 0.007975089260569
-0.100447486246042, 0.001622984585144, 0.007863530654862
-0.099751309705255, 0.001604610791727, 0.007818207936021
-0.099701377746786, 0.0016032953522, 0.0078149496969
-0.099543262905638, 0.001599131994535, 0.007804625489415
-0.099291873788735, 0.001592519270791, 0.007788190108174
-0.098816233372992, 0.001580030190961, 0.007757024005477
-0.096653431442978, 0.001523619825101, 0.007614170927224
-0.096313588994823, 0.001514813711751, 0.00759155668491
-0.096183806567131, 0.001511454952543, 0.007582908629144
-0.095784377715578, 0.001501132440106, 0.007556251521227
-0.095689854371351, 0.001498692910882, 0.007549934146155
-0.095038223416239, 0.001481909278342, 0.007506288961194
-0.09461156842755, 0.001470952758544, 0.007477623667963
-0.093787655002484, 0.001449868416351, 0.007422070971659
-0.090241201579395, 0.001360256167996, 0.007180035843109
-0.089535824680318, 0.001342660545021, 0.007131342621509
-0.088506576802403, 0.001317125761208, 0.007059969290871
-0.088148747486646, 0.001308287626233, 0.007035066550696
-0.088106373336717, 0.001307242367839, 0.007032114543455
-0.087785269779956, 0.001299330943071, 0.007009724014886
-0.086851529427495, 0.001276419764436, 0.006944407038856
-0.086616446160897, 0.00127067387173, 0.006927914168075
-0.086200253370983, 0.001260523533014, 0.006898667713412
-0.085606080121941, 0.00124608204443, 0.006856809907418
-0.084408334860712, 0.00121714971412, 0.006772062205588
-0.084159379719185, 0.001211166397169, 0.006754385557215
-0.083950087467553, 0.001206144477267, 0.006739508822532
-0.083878363893185, 0.001204425203724, 0.006734407213399
-0.083788814013151, 0.001202279851559, 0.006728035198186
-0.083292292571127, 0.00119040957311, 0.006692655605855
-0.08306406145577, 0.00118496749853, 0.006676365207421
-0.082871842752359, 0.001180391102622, 0.006662631722665
-0.080267589439427, 0.001119026121589, 0.006475360896742
-0.07879839137607, 0.001084941329951, 0.006368739772179
-0.078727117796057, 0.001083297800092, 0.006363549873719
-0.078679024787382, 0.001082189327413, 0.00636004699635
-0.078232353502397, 0.001071914508457, 0.006327478578632
-0.077651848308061, 0.001058616103605, 0.006285058133271
-0.077399418125985, 0.001052852852084, 0.006266578930424
-0.077130084790176, 0.001046716779059, 0.006246840479134
-0.075919171712776, 0.001019297463732, 0.006157820606102
-0.075350326070436, 0.001006512643363, 0.006115847402067
-0.073247499814902, 0.000959791813116, 0.005959843880211
-0.071437097793001, 0.000920261464568, 0.005824493988851
-0.066729352537417, 0.000820569419649, 0.005468212641669
-0.066005010535485, 0.000805638840201, 0.005412861020443
-0.065753086487169, 0.00080047204807, 0.005393577534673
-0.06475986294258, 0.000780233408572, 0.0053173904588
-0.06449696164763, 0.000774911687075, 0.005297181502474
-0.064422770498543, 0.000773412577536, 0.005291475300177
-0.06388057611899, 0.000762493003537, 0.005249731351577
-0.062945232321274, 0.000743805298177, 0.005177543902323
-0.06184157487156, 0.000722000608869, 0.005092086236254
-0.06046895090238, 0.00069525732794, 0.004985387236229
-0.06024942343642, 0.000691019118012, 0.004968280589001
-0.057441599974667, 0.000637770138771, 0.004748487113084
-0.057296515724569, 0.000635067476969, 0.004737080939136
-0.056287849539619, 0.000616411870907, 0.004657651900682
-0.055467560642273, 0.000601414148519, 0.004592891305501
-0.055358941197112, 0.00059943995995, 0.004584304963121
-0.054016572236963, 0.000575270307575, 0.004477981893521
-0.053752764860203, 0.000570570289896, 0.00445704192081
-0.053677200499079, 0.000569227061345, 0.004451041234393
-0.052389721860531, 0.000546549387603, 0.004348618477867
-0.050574427576199, 0.000515249546341, 0.004203635165441
-0.050108610223434, 0.000507346270145, 0.004166326403456
-0.048272257733353, 0.00047670640242, 0.004018842028254
-0.046554344828867, 0.000448796233229, 0.003880302619486
-0.04640761532208, 0.00044644645243, 0.003868445076028
-0.045396599124385, 0.000430402415029, 0.003786639412862
-0.044941994249131, 0.00042327204217, 0.003749797443885
-0.044935139807306, 0.000423164931266, 0.003749241676367
-0.04344888752301, 0.000400221515738, 0.003628546884774
-0.043287295643295, 0.000397760912219, 0.003615402249155
-0.042596719606727, 0.000387320652428, 0.003559179594748
-0.042549377206301, 0.000386609401871, 0.003555322428299
-0.042349255793306, 0.000383609234585, 0.003539013799767
-0.042126102426348, 0.000380275931465, 0.003520820670335
-0.042061499225507, 0.000379313330188, 0.003515552257006
-0.041837293267111, 0.000375980964122, 0.003497263060457
-0.040340583394208, 0.000354068850933, 0.003374971229576
-0.040035621179538, 0.000349675587937, 0.003350011711683
-0.038907147538091, 0.000333630530471, 0.003257532216429
-0.038666420839402, 0.000330251067651, 0.00323778038772
-0.038661844923534, 0.00033018697607, 0.003237404849207
-0.037255589848905, 0.000310752724275, 0.003121855286664
-0.036317327005073, 0.00029807813651, 0.003044608046191
-0.035607319270781, 0.000288643297851, 0.002986074936834
-0.035050364017284, 0.000281336964945, 0.002940113526889
-0.034050590193786, 0.00026843136744, 0.002857510788089
-0.033974576523001, 0.000267461201214, 0.002851225338669
-0.033489236286199, 0.000261303731629, 0.002811076677224
-0.033360033586849, 0.000259675331483, 0.002800383867389
-0.032621758796205, 0.000250457722142, 0.002739246104148
-0.032587641348376, 0.000250035348582, 0.002736419228366
-0.032133383334811, 0.000244441969327, 0.00269876781199
-0.03141437567492, 0.000235704257939, 0.002639124275883
-0.030804279794474, 0.000228401569258, 0.002588469984618
-0.030775791659803, 0.000228063080965, 0.002586103709446
-0.030666155024021, 0.000226762498154, 0.002576996273518
-0.030179179935732, 0.000221025818065, 0.002536527972977
-0.027480503585371, 0.000190429711064, 0.002311822640537
-0.027386496822923, 0.000189400617637, 0.002303982317875
-0.027115221057203, 0.000186444886089, 0.002281352836689
-0.026547073421069, 0.000180321679297, 0.002233936753101
-0.02629631075221, 0.000177648051483, 0.002212999495708
-0.025955723894976, 0.000174045184216, 0.002184553505642
-0.02547893520286, 0.000169056696711, 0.002144714910237
-0.023885319665551, 0.000152852261224, 0.002011420978629
-0.023100882592016, 0.000145142286794, 0.00194573485661
-0.021946945758414, 0.000134121962368, 0.001849025368558
-0.021871109729246, 0.000133411155092, 0.001842666371376
-0.019886099130587, 0.000115398372703, 0.001676084093614
-0.019762561084812, 0.000114315203845, 0.001665708577112
-0.019608294490273, 0.000112968861757, 0.001652751004803
-0.018856833032382, 0.000106510017921, 0.001589612511826
-0.017036564904461, 9.15515062284562E-05, 0.001436545695538
-0.016680803646203, 8.87420196978736E-05, 0.001406610465096
-0.016078914371937, 8.40741140167835E-05, 0.001355951921675
-0.015489876677421, 7.96099023732319E-05, 0.001306359937119
-0.015024147713639, 7.61532446010808E-05, 0.001267139534543
-0.014441588686851, 7.19204576919128E-05, 0.001218068885728
-0.012712747961058, 5.99566774331339E-05, 0.001072375707053
-0.012543157651293, 5.88314169078694E-05, 0.001058079092341
-0.012090158628258, 5.58681607972427E-05, 0.001019887101801
-0.010597801817868, 4.65444570721954E-05, 0.000894033500061
-0.008699201467323, 3.56599584855696E-05, 0.000733863333653
-0.006945187474055, 2.65834344966756E-05, 0.000585858683748
-0.00618326708615, 2.29353146222007E-05, 0.000521564194861
-0.006014704306805, 2.21524117071777E-05, 0.000507340113571
-0.005465970070607, 1.96645785571358E-05, 0.000461036035876
-0.005329203850166, 1.90590109623701E-05, 0.000449495429483
-0.004459818259894, 1.53451141281679E-05, 0.000376137800359
-0.003623466839512, 1.19938650240476E-05, 0.000305574201665
-0.00362277730178, 1.19911918659018E-05, 0.000305516028282
-0.003331130086496, 1.08738361593114E-05, 0.000280911565915
-0.002869384544928, 9.15905385103819E-06, 0.000241959530232
-0.002306371136647, 7.15831077169829E-06, 0.000194469544958
-0.00217197273981, 6.69536839554616E-06, 0.00018313395345
-0.000667593393003, 1.90003723184034E-06, 5.62766771611011E-05
0.000166342601005, -4.51560021952455E-07, -1.40203196214609E-05
0.000253460778408, -6.8456993482762E-07, -2.13628111346144E-05
0.00055255249574, -1.46629375742365E-06, -4.65690543989203E-05
0.000823754381193, -2.1506836207869E-06, -6.94223739615343E-05
0.001053816812019, -2.71301736978406E-06, -8.88070826359148E-05
0.001241170283157, -3.15858115133687E-06, -0.000104591856806
0.001613473834392, -4.01098540002041E-06, -0.000135955213715
0.001773837821486, -4.36460277087613E-06, -0.000149462929258
0.002035929704511, -4.92497042477887E-06, -0.000171537253695
0.002488691130618, -5.84159456345354E-06, -0.000209664117085
0.003085830004969, -6.95079702611994E-06, -0.000259936047608
0.003581813822366, -7.78572355262865E-06, -0.000301680142207
0.003677681538627, -7.93805375348584E-06, -0.000309747488996
0.003728121111059, -8.01702233237298E-06, -0.000313991849511
0.003878393697872, -8.24747408558134E-06, -0.000326636197037
0.003902750725467, -8.28414765625547E-06, -0.000328685564006
0.004971152732669, -9.70609137854732E-06, -0.000418550861689
0.005262328247199, -1.00302167842317E-05, -0.000443032071621
0.005537092212664, -1.03111269148143E-05, -0.000466129281115
0.00576253848064, -1.05235098331639E-05, -0.000485077658462
0.006691842659837, -1.12264157315778E-05, -0.000563153553184
0.007522595522279, -1.16191975507112E-05, -0.000632905782144
0.007924535960766, -1.17292336395552E-05, -0.000666638105716
0.008222233722393, -1.177705026391E-05, -0.000691615169902
0.00893203114197, -1.17752542964715E-05, -0.000751143485766
0.009294993257895, -1.17111974548562E-05, -0.000781570301917
0.009851240898027, -1.15299866159404E-05, -0.00082818160069
0.009855276478309, -1.15283043801343E-05, -0.000828519682638
0.010560156080666, -1.11531469818482E-05, -0.000887552283963
0.010629347400528, -1.11075980098135E-05, -0.000893344895032
0.010704952711021, -1.10560421988974E-05, -0.000899674049776
0.011079443392515, -1.07731852332649E-05, -0.000931017173822
0.01172662148126, -1.01764212432336E-05, -0.000985156318753
0.01309345011661, -8.46566294671055E-06, -0.001099381283723
0.013391479012777, -8.01128689675634E-06, -0.001124265586042
0.015677099842287, -3.55490670059032E-06, -0.001314829411576
0.016762577829758, -8.34408214029241E-07, -0.001405149310223
0.016888460899979, -4.93660796532516E-07, -0.001415615735255
0.018987769628406, 5.96458040917549E-06, -0.001589904117037
0.01931892348993, 7.11726996177922E-06, -0.001617351317835
0.019333320431646, 7.16821280409265E-06, -0.00161854429483
0.019518596550979, 7.82997448503581E-06, -0.00163389468222
0.01962245743156, 8.20595151992078E-06, -0.001642497918504
0.019671268735572, 8.38389259286419E-06, -0.001646540720763
0.021361257738274, 1.50359419095449E-05, -0.001786334784483
0.022234698384925, 1.88489949887827E-05, -0.001858443603071
0.022367745470486, 1.94522989203336E-05, -0.001869418873427
0.022541696711889, 2.02500563739246E-05, -0.001883764866078
0.023196279991893, 2.33432355695581E-05, -0.001937712998311
0.023388851775722, 2.42806712232783E-05, -0.001953572967146
0.023939787004368, 2.70316205561613E-05, -0.001998919170061
0.025821343505223, 3.71992563664972E-05, -0.002153462215926
0.025863939155999, 3.74432973082291E-05, -0.002156954891968
0.027980663571208, 5.03458035451042E-05, -0.002330171966537
0.028716345227378, 5.51868374375658E-05, -0.00239021117134
0.030065355984029, 6.45432193663871E-05, -0.002500076065475
0.030085787988448, 6.46897074408878E-05, -0.002501737753227
0.030095682679718, 6.47606991066568E-05, -0.002502542440461
0.031112132497563, 7.22318516166162E-05, -0.002585117039468
0.033095816497913, 8.78322394311289E-05, -0.002745750290942
0.033434921374008, 9.06343558125856E-05, -0.002773139508357
0.033935629420366, 9.48441949385493E-05, -0.002813542692411
0.034785852377368, 0.00010219051815, -0.002882042068871
0.035244314995982, 0.000106255314323, -0.002918922056515
0.035901387485147, 0.000112207572723, -0.00297170840435
0.036081146900092, 0.000113861963306, -0.00298613490354
0.036673291036244, 0.000119390732495, -0.003033612285503
0.036866494298361, 0.000121220903313, -0.003049088084595
0.037299108938071, 0.00012536585212, -0.003083713986931
0.037850023759172, 0.000130738160235, -0.003127753912409
0.038472273249687, 0.000136932735895, -0.003177421880664
0.039063178491875, 0.000142939766389, -0.003224513885372
0.039186919655163, 0.000144213064839, -0.003234366169607
0.039284651809918, 0.000145222493896, -0.003242145341467
0.039604192377359, 0.000148546068903, -0.003267565710422
0.042109069101938, 0.000175832217557, -0.003466074069959
0.042324636793025, 0.000178282796202, -0.003483093012575
0.042388429740021, 0.000179011111262, -0.003488127428794
0.043763307007091, 0.0001950539797, -0.003596405621143
0.044831184928402, 0.000207971647102, -0.003680205030988
0.045075980326602, 0.000210989216629, -0.003699377056634
0.045729077887068, 0.000219142890347, -0.003750456911642
0.046042114861277, 0.000223104193851, -0.00377490376818
0.047673167223934, 0.000244302304192, -0.003901895126436
0.047686849297874, 0.000244484088999, -0.003902957612729
0.048248083435397, 0.000251997751146, -0.00394650003268
0.049422372357962, 0.000268078606735, -0.004037347240565
0.049443104210311, 0.000268366888613, -0.004038947960207
0.049896800068027, 0.000274713710891, -0.004073950283379
0.052317826187827, 0.000309814243199, -0.004259815354048
0.054019992754155, 0.000335738104932, -0.004389544520308
0.055270601206927, 0.000355441738355, -0.004484344178007
0.056554968036488, 0.000376257583629, -0.004581238507395
0.056822413338493, 0.00038066616119, -0.004601354839117
0.05690281473441, 0.000381996495371, -0.00460739827506
0.058210915120549, 0.00040396514252, -0.00470545503086
0.058933154500182, 0.000416356968219, -0.004759376428121
0.061325653786706, 0.000458741787317, -0.004936860830458
0.061333237098201, 0.000458879397018, -0.004937420568658
0.061466965966418, 0.000461309487247, -0.004947288377684
0.061565040996673, 0.000463095768198, -0.00495452173027
0.061688780384258, 0.000465354416095, -0.004963643593149
0.061747182881728, 0.000466422363846, -0.004967947252171
0.063393434159134, 0.000497030331607, -0.005088812633722
0.064032307317132, 0.000509171356898, -0.005135482925171
0.064807682809336, 0.000524104046289, -0.005191945809122
0.064826461657605, 0.000524468390457, -0.005193310834248
0.064880397590514, 0.000525515554012, -0.005197230763009
0.06498770491377, 0.000527602041346, -0.005205026732678
0.068008176693107, 0.00058803819572, -0.005422882366634
0.068743913974761, 0.000603259199674, -0.005475476607725
0.069664939199057, 0.00062258985934, -0.005541050057504
0.070918368755063, 0.000649391282969, -0.005629807862358
0.071155436836003, 0.000654524507869, -0.005646532017757
0.071240731379511, 0.000656376379327, -0.005652544244654
0.071299213880617, 0.000657647648362, -0.005656665034495
0.071399476408795, 0.000659830005291, -0.005663726855835
0.072603142948173, 0.000686314687872, -0.005748220397206
0.073434276513462, 0.000704909894223, -0.005806253730929
