x, true, surrogate
-0.90074389122614, 1.98968721774521E-08, 0.000344346377334
-0.900238651088875, 3.99979532652798E-10, 0.00034118073707
-0.900132199063376, 2.87944404422365E-09, 0.000340518426666
-0.898582781017267, 2.83939440272364E-07, 0.000331058646144
-0.898554363116144, 2.93180235794333E-07, 0.00033088823911
-0.896938536014026, 1.03930368819247E-06, 0.00032137644601
-0.896675248491066, 1.1996627427314E-06, 0.000319858976468
-0.896635104042301, 1.22501180084774E-06, 0.000319628384573
-0.896427184965543, 1.36004351787233E-06, 0.000318437382005
-0.89425892907533, 3.11325323789804E-06, 0.000306338522206
-0.894209080659905, 3.16035965383912E-06, 0.000306067098571
-0.893754870279938, 3.60232425317801E-06, 0.000303607499559
-0.89340177940653, 3.96123666653276E-06, 0.000301712222816
-0.89319309148585, 4.17942448159519E-06, 0.000300598873608
-0.892979210773865, 4.40756716871139E-06, 0.000299463037985
-0.892712711555975, 4.69806671595578E-06, 0.000298055106232
-0.892421372052682, 5.0232975770606E-06, 0.000296525189047
-0.891203422269332, 6.4630259343814E-06, 0.000290232136391
-0.890231659325218, 7.69430440608632E-06, 0.000285327259133
-0.889544969709542, 8.60250331032727E-06, 0.000281921710636
-0.888737585307551, 9.70545130170386E-06, 0.000277980118467
-0.888461866593138, 1.00898960154633E-05, 0.000276649298446
-0.887177712484918, 1.19249300861635E-05, 0.000270550842301
-0.886466282257015, 1.29680151886869E-05, 0.000267241494139
-0.883739570748042, 1.70758045718574E-05, 0.000254995182373
-0.883684691132549, 1.71595445183416E-05, 0.000254755601222
-0.883118112882793, 1.80250253574436E-05, 0.000252297582699
-0.882053499388691, 1.96524830568419E-05, 0.000247753814629
-0.881849398127972, 1.9964122050673E-05, 0.000246893695454
-0.881552201212322, 2.04174376929887E-05, 0.000245647485555
-0.881531608235404, 2.04488239386684E-05, 0.000245561407238
-0.880385020711205, 2.21893494321725E-05, 0.000240823671999
-0.87927506851901, 2.38554572025996E-05, 0.000236338152187
-0.878352107287262, 2.52212120596915E-05, 0.000232681736286
-0.877356183678092, 2.66699249058412E-05, 0.000228809106739
-0.877007026497594, 2.71708256221764E-05, 0.000227468964076
-0.876813889705274, 2.74462167786229E-05, 0.000226731523769
-0.876629698542634, 2.77076990300412E-05, 0.000226030786266
-0.876360191022703, 2.80882128019522E-05, 0.000225009925903
-0.876288007044571, 2.8189698526247E-05, 0.000224737396707
-0.874849573517057, 3.01715875300396E-05, 0.000219384239033
-0.873561584515458, 3.18747300463301E-05, 0.0002147134561
-0.872382529590862, 3.33682808597647E-05, 0.000210535885352
-0.871716931516942, 3.41818599768009E-05, 0.000208217936475
-0.870451178981882, 3.5666904211902E-05, 0.000203888275636
-0.869927091510505, 3.62570751826092E-05, 0.00020212502663
-0.869265278540656, 3.69810028285332E-05, 0.000199922568937
-0.869018963548251, 3.72442566797612E-05, 0.000199109658957
-0.868782693282967, 3.74935878300697E-05, 0.000198333336542
-0.867537681035445, 3.87550465555763E-05, 0.000194297379908
-0.8645211944392, 4.14343557088498E-05, 0.000184887664301
-0.863601676773138, 4.21421296380843E-05, 0.000182118997237
-0.86150877165159, 4.35602272576707E-05, 0.000175983032089
-0.859486476365825, 4.46754378665265E-05, 0.000170264719153
-0.859464054934848, 4.46864026013801E-05, 0.000170202444346
-0.859364201543044, 4.47348625712899E-05, 0.000169925399562
-0.859345915049625, 4.47436715432992E-05, 0.000169874715512
-0.858883250089512, 4.4959792598942E-05, 0.000168597707334
-0.85722786627682, 4.56273177633965E-05, 0.000164111564698
-0.855597902797914, 4.61253615250004E-05, 0.000159817534891
-0.854399946603277, 4.6392796643228E-05, 0.000156737076982
-0.853858503139321, 4.64867814712118E-05, 0.000155365278956
-0.853743559283731, 4.65046049077035E-05, 0.000155075677546
-0.853570115887752, 4.65300960044338E-05, 0.000154639753892
-0.853016653892463, 4.66002169229299E-05, 0.00015325724716
-0.85291111362835, 4.66116598826997E-05, 0.000152995082583
-0.852695376165689, 4.66331412017183E-05, 0.000152460638659
-0.85210409766919, 4.66789605902853E-05, 0.000151005812279
-0.851700126402208, 4.66993690492181E-05, 0.000150020156833
-0.850014814916314, 4.66911891673802E-05, 0.000145979554774
-0.849252521798108, 4.6639282721726E-05, 0.000144189037937
-0.845452679502239, 4.59598461445033E-05, 0.00013559439784
-0.844265298020428, 4.56129162766872E-05, 0.00013301745315
-0.844144353908869, 4.55742054554591E-05, 0.000132757780162
-0.843670359233231, 4.5416624264752E-05, 0.000131745038785
-0.840606761865464, 4.41840239811119E-05, 0.000125385127221
-0.840167001171022, 4.3978443606639E-05, 0.000124497953561
-0.839958256147209, 4.38784892847473E-05, 0.000124079041424
-0.839377357738146, 4.35924717252014E-05, 0.000122920719324
-0.839329318015172, 4.35683078758756E-05, 0.000122825414226
-0.839093264114637, 4.34484574893431E-05, 0.00012235818646
-0.83852769737786, 4.31538747699561E-05, 0.000121245975237
-0.838103907314874, 4.29264179984129E-05, 0.00012041920985
-0.837352395579602, 4.25093625952519E-05, 0.000118966927493
-0.834575490632876, 4.08276485631928E-05, 0.000113750382848
-0.833115789113178, 3.9863838230421E-05, 0.000111099990093
-0.833115316752163, 3.98635182806483E-05, 0.000111099142395
-0.832242362299387, 3.92638251975579E-05, 0.000109543413781
-0.832071623577337, 3.91446209914292E-05, 0.000109241658585
-0.831919888485632, 3.90381759226972E-05, 0.000108974178031
-0.830756023210635, 3.82064201321763E-05, 0.000106943861609
-0.830697498341907, 3.81639085255263E-05, 0.000106842757308
-0.830126470566032, 3.7745847801743E-05, 0.00010586120442
-0.829946392009091, 3.76128064940807E-05, 0.000105553506731
-0.829546772644897, 3.73155823924158E-05, 0.000104873819154
-0.828694086361292, 3.66726331542232E-05, 0.000103437876277
-0.828147304982021, 3.62544414681629E-05, 0.000102527252623
-0.827331266517053, 3.56223823344262E-05, 0.000101182792941
-0.827171826210433, 3.54978404405196E-05, 0.000100922130891
-0.826654253903372, 3.50913276247624E-05, 0.000100080493307
-0.826443679224939, 3.49249976136742E-05, 9.97400398788036E-05
-0.825861481780085, 3.44624508367383E-05, 9.88046318443733E-05
-0.825210497254666, 3.39408861676664E-05, 9.77688461603112E-05
-0.825193381047174, 3.39271140863465E-05, 9.774175589808E-05
-0.825061140183161, 3.38206126567333E-05, 9.75327015230378E-05
-0.824830876906387, 3.3634763659051E-05, 9.71697275144075E-05
-0.824664083930448, 3.3499830243984E-05, 9.69076272952031E-05
-0.82411835960405, 3.30566010313507E-05, 9.60548758762004E-05
-0.824051843437563, 3.30024024096405E-05, 9.59514384958054E-05
-0.823842810255744, 3.2831841730144E-05, 9.5627082488462E-05
-0.823314467036026, 3.23992140048376E-05, 9.48120047424288E-05
-0.823083322002835, 3.22092957688067E-05, 9.44575452143392E-05
-0.821363853708349, 3.07860441288682E-05, 9.18608731496323E-05
-0.82067200415328, 3.02091658181443E-05, 9.0835737222173E-05
-0.819608877628668, 2.93194121795124E-05, 8.92820475002713E-05
-0.819390746944652, 2.91364771988196E-05, 8.89664615632433E-05
-0.818085066459541, 2.80398541547984E-05, 8.7099882497207E-05
-0.816646773120043, 2.68309866670536E-05, 8.50875398348216E-05
-0.815557503333801, 2.59169064771943E-05, 8.35934646550292E-05
-0.814985225773193, 2.54377137861272E-05, 8.2818682037401E-05
-0.81375048562293, 2.44074161718727E-05, 8.11705183314741E-05
-0.813552142966065, 2.4242471968667E-05, 8.09087272476302E-05
-0.813362293956545, 2.40847560818693E-05, 8.06589082470284E-05
-0.813342318981328, 2.40681716578958E-05, 8.06326667319872E-05
-0.811444195657464, 2.25018786708021E-05, 7.81761828723709E-05
-0.811365843545769, 2.2437683444353E-05, 7.80763446502704E-05
-0.810241421774047, 2.1521082270111E-05, 7.6657001642196E-05
-0.810002434598242, 2.13274573845801E-05, 7.63585410079811E-05
-0.809152932142568, 2.06428767873298E-05, 7.53066387565758E-05
-0.809062369529249, 2.05702486359048E-05, 7.51953229222514E-05
-0.808150286927461, 1.98428103470299E-05, 7.40829943786889E-05
-0.807675320811406, 1.94670243359902E-05, 7.35100171024061E-05
-0.807070057527542, 1.89913226153409E-05, 7.27860108598717E-05
-0.806562721103935, 1.85954384791885E-05, 7.21844140132359E-05
-0.80502564502222, 1.7412920221109E-05, 7.03907034860976E-05
-0.804391135059106, 1.69326078785094E-05, 6.96627729584901E-05
-0.802741269976035, 1.57066979551957E-05, 6.78035735307451E-05
-0.801332996899205, 1.46882062408795E-05, 6.62542754251567E-05
-0.801038897905704, 1.44789128227548E-05, 6.59350287953018E-05
-0.800910276745563, 1.43877593073117E-05, 6.57958726022213E-05
-0.800783014928589, 1.42977976051724E-05, 6.56584636402626E-05
-0.800661985719418, 1.42124535506612E-05, 6.55280389534693E-05
-0.800073641451908, 1.38005526124476E-05, 6.48975442803708E-05
-0.799356170444279, 1.33050319398284E-05, 6.4136522848013E-05
-0.798115194670354, 1.24660412056715E-05, 6.28403263358383E-05
-0.797200057491723, 1.18624527375111E-05, 6.19005567064369E-05
-0.796980894831746, 1.17198475713612E-05, 6.16774979043743E-05
-0.796631785749283, 1.14942614206887E-05, 6.13237691623319E-05
-0.796164355648418, 1.11952705871124E-05, 6.08531902903082E-05
-0.794672921357873, 1.02650534813049E-05, 5.93746859743049E-05
-0.794458339411527, 1.01342434550565E-05, 5.91648123080138E-05
-0.793822893914242, 9.75140842971367E-06, 5.85474627420343E-05
-0.79379697211308, 9.73593612901216E-06, 5.85224103751129E-05
-0.793680512643539, 9.66656402000686E-06, 5.84099834818568E-05
-0.79312218196405, 9.33718879004286E-06, 5.78738488769651E-05
-0.792538254762232, 8.9984351458491E-06, 5.73181723353641E-05
-0.789950773936012, 7.56910574168909E-06, 5.49167082353334E-05
-0.787075178729876, 6.12149837419079E-06, 5.23608684696992E-05
-0.786034094749761, 5.63476455777144E-06, 5.14639543723951E-05
-0.785875004438041, 5.56215338441714E-06, 5.13281984442459E-05
-0.785249332642406, 5.28115043060091E-06, 5.07976181602739E-05
-0.783471258203194, 4.5224730148738E-06, 4.93183337694595E-05
-0.782444138166605, 4.11124009633361E-06, 4.84827379271779E-05
-0.782433322187179, 4.10701526810934E-06, 4.84740114936983E-05
-0.781624508097006, 3.79733040877159E-06, 4.78257080456951E-05
-0.78158257936798, 3.78161268030182E-06, 4.77923281491745E-05
-0.781063503661395, 3.5897750421862E-06, 4.7380935382583E-05
-0.780985016297247, 3.56121060346295E-06, 4.73190271548831E-05
-0.779895798919681, 3.17681163818867E-06, 4.64678716195852E-05
-0.779655320783899, 3.09496309386441E-06, 4.62819460571725E-05
-0.778718184504989, 2.78642130016104E-06, 4.55642019792817E-05
-0.778196584979456, 2.62187141578429E-06, 4.5169364606731E-05
-0.775800184830306, 1.93174037665127E-06, 4.33972927906574E-05
-0.774445313416517, 1.58925454170973E-06, 4.24252528481904E-05
-0.774237225901831, 1.53969260722564E-06, 4.22778355387523E-05
-0.773396466451872, 1.3476528493857E-06, 4.1687227767127E-05
-0.772320556740246, 1.12103744403125E-06, 4.09430490371702E-05
-0.772046357610031, 1.06670583775786E-06, 4.07554553360879E-05
-0.771287759481686, 9.23605560435927E-07, 4.02407796891847E-05
-0.771210718568415, 9.09664120719397E-07, 4.01888638588648E-05
-0.77085303921669, 8.46362707050314E-07, 3.99486809440329E-05
-0.770301637279464, 7.5335993487159E-07, 3.95811322810838E-05
-0.769253406033333, 5.91821859932595E-07, 3.88914215364999E-05
-0.769124360028707, 5.73312338793532E-07, 3.8807321798218E-05
-0.767770452919809, 3.97200173842199E-07, 3.79355398382022E-05
-0.76766353519949, 3.84693419815935E-07, 3.78675107923458E-05
-0.76755503595342, 3.72210381280212E-07, 3.7798596532244E-05
-0.7669374954066, 3.05155523722547E-07, 3.74086731429882E-05
-0.766761436266549, 2.87279854758047E-07, 3.72982246157552E-05
-0.766517045285485, 2.63376540686982E-07, 3.71454339739549E-05
-0.766384659499962, 2.50869317613128E-07, 3.70629219539547E-05
-0.766062327132891, 2.21710257830347E-07, 3.68627663030231E-05
-0.765676735063605, 1.89231263582991E-07, 3.6624709256308E-05
-0.764533143402694, 1.08207555162567E-07, 3.59274406723863E-05
-0.764193265813448, 8.85123504231875E-08, 3.57227142864316E-05
-0.763671025033783, 6.21390603770497E-08, 3.54103539402731E-05
-0.763497915516894, 5.44331418928422E-08, 3.53074030951257E-05
-0.762847540243435, 3.00702664638805E-08, 3.49232167881655E-05
-0.761551558542752, 2.96798183990529E-09, 3.41697865838964E-05
-0.76141154294264, 1.73602416192836E-09, 3.40893438353E-05
-0.761241353019241, 6.81211723532317E-10, 3.39918142845434E-05
-0.760620250989743, 9.37463409033132E-10, 3.36381924966594E-05
-0.757341594348501, 1.07361653990686E-07, 3.18303682748186E-05
-0.75719536654992, 1.16154189176112E-07, 3.17519990873117E-05
-0.756807378352962, 1.41130304105207E-07, 3.1544978543783E-05
-0.756422112590336, 1.6828824761915E-07, 3.13407232725146E-05
-0.756039039720731, 1.97608122556455E-07, 3.11389200064203E-05
-0.755019345836514, 2.86819056043928E-07, 3.06079545081386E-05
-0.754171050224075, 3.7327253254386E-07, 3.01730409088176E-05
-0.751685102321349, 6.89295075065955E-07, 2.89333350511777E-05
-0.751614651237543, 6.99589613848894E-07, 2.88989458060213E-05
-0.750121006605557, 9.34847393930312E-07, 2.81793057266857E-05
-0.749535261811037, 1.03586849470607E-06, 2.79019676849808E-05
-0.749071703410577, 1.11926815555105E-06, 2.7684404220061E-05
-0.749024784178799, 1.12787841729525E-06, 2.76624775644089E-05
-0.748646099322157, 1.1985029785357E-06, 2.74861380785534E-05
-0.747070037946498, 1.51381934429999E-06, 2.67641543206524E-05
-0.747006487129724, 1.52724862369325E-06, 2.67354414669944E-05
-0.74656817358524, 1.62136240811628E-06, 2.65382415736371E-05
-0.74653841199032, 1.62784690647758E-06, 2.65249043441896E-05
-0.746204002951689, 1.70152762584408E-06, 2.63755025061411E-05
-0.74586186495005, 1.77846189945781E-06, 2.62235164747335E-05
-0.743638624961469, 2.31594044450425E-06, 2.52569942041812E-05
-0.743476110485386, 2.35774009530376E-06, 2.51877575716711E-05
-0.742832764830506, 2.52650772715912E-06, 2.49155327184001E-05
-0.742721528847295, 2.55621853417395E-06, 2.48687644528018E-05
-0.742566882597255, 2.59778248188231E-06, 2.4803890997732E-05
-0.742376486725994, 2.6493664193443E-06, 2.47242539353525E-05
-0.741565323904863, 2.8741881068575E-06, 2.43878351301387E-05
-0.741464083373449, 2.90281844049269E-06, 2.43461711340387E-05
-0.741421811726106, 2.91480989842062E-06, 2.43287960665896E-05
-0.741373246788484, 2.92861365960255E-06, 2.43088496349992E-05
-0.740756732319942, 3.1063498957311E-06, 2.40570620774219E-05
-0.739406890687432, 3.51148613245085E-06, 2.35149114036781E-05
-0.73812891689743, 3.91485007548133E-06, 2.30129881892167E-05
-0.737229215042795, 4.2100989844836E-06, 2.26661405963284E-05
-0.737059109605743, 4.26695205361047E-06, 2.26011599210494E-05
-0.737003296956626, 4.28567676080936E-06, 2.25798805069196E-05
-0.736838856145237, 4.34104836056432E-06, 2.25173029257503E-05
-0.735821943049066, 4.69014506117974E-06, 2.2134206558655E-05
-0.733805736817914, 5.41550691692195E-06, 2.13941174932495E-05
-0.733719956905041, 5.44732514981511E-06, 2.13631949664854E-05
-0.73367349141657, 5.46459265684602E-06, 2.13464638022339E-05
-0.733296465419249, 5.60553462706585E-06, 2.1211198525906E-05
-0.73301012586584, 5.71355974672333E-06, 2.11090533145324E-05
-0.732959676088859, 5.73268010468839E-06, 2.10911085847852E-05
-0.732361459127163, 5.96138882753591E-06, 2.08795098577528E-05
-0.730759458599187, 6.59159569474643E-06, 2.03234867516843E-05
-0.730672568745132, 6.62650262670368E-06, 2.02937662719599E-05
-0.730279061765422, 6.78550895358247E-06, 2.01597253024745E-05
-0.729839912692489, 6.96472444862442E-06, 2.00112098303166E-05
-0.729665969424568, 7.03622130405051E-06, 1.99526952832992E-05
-0.729261518195698, 7.20357730692412E-06, 1.98173168049675E-05
-0.72788557423282, 7.78439038695246E-06, 1.93637968367218E-05
-0.727620904469841, 7.89811226569992E-06, 1.92777941438174E-05
-0.727456126222751, 7.96923441278612E-06, 1.92244497642446E-05
-0.727166589139831, 8.0947988124361E-06, 1.91310855987769E-05
-0.727153655812958, 8.10042522681496E-06, 1.91269260614428E-05
-0.726298244584847, 8.475863149708E-06, 1.88538795129703E-05
-0.725722722483848, 8.73208061898649E-06, 1.86724460798364E-05
-0.725710396625657, 8.73759947127079E-06, 1.86685801955495E-05
-0.72542511887883, 8.86569764040456E-06, 1.8579337085117E-05
-0.725152020884595, 8.98898137473725E-06, 1.84943186188312E-05
-0.72498191186373, 9.06609479781712E-06, 1.84415659033479E-05
-0.724406800953793, 9.32861545814082E-06, 1.82643717256729E-05
-0.72403503207784, 9.49979135021978E-06, 1.8150770509527E-05
-0.723799563904821, 9.60880235595351E-06, 1.80791990203712E-05
-0.72365489442286, 9.67600427278934E-06, 1.803537187858E-05
-0.723300814754539, 9.84120434987024E-06, 1.79285707390894E-05
-0.722292691384558, 1.03171036735106E-05, 1.76280861205454E-05
-0.720555223041228, 1.11560471767511E-05, 1.71224978532975E-05
-0.71852190232088, 1.21666912064563E-05, 1.65500718860205E-05
-0.718194385218768, 1.2332280171459E-05, 1.6459767814668E-05
-0.717158192713109, 1.28611195504827E-05, 1.61774740192543E-05
-0.716328486616442, 1.32898855451966E-05, 1.59551247645551E-05
-0.716132555481413, 1.33918119970201E-05, 1.59030918222911E-05
-0.714796734281061, 1.40934431940165E-05, 1.5553104218729E-05
-0.712723103122609, 1.52049695383935E-05, 1.50259502860833E-05
-0.711678860609269, 1.57745410375849E-05, 1.47677414632015E-05
-0.710608430904571, 1.63649240663267E-05, 1.4507988715646E-05
-0.710379138550496, 1.64922248645642E-05, 1.44529891523094E-05
-0.709614169252137, 1.69190154854742E-05, 1.42711162498234E-05
-0.70937806315901, 1.70513830574639E-05, 1.42154809174956E-05
-0.708979260639475, 1.72756368394102E-05, 1.41220391357498E-05
-0.7076510398043, 1.80284869262583E-05, 1.38155870869798E-05
-0.706824446153624, 1.85015034588506E-05, 1.36285155409774E-05
-0.706246418929671, 1.88342593943404E-05, 1.34993345855229E-05
-0.705666420120029, 1.91697488956022E-05, 1.33710517021923E-05
-0.703981911815974, 2.0152876053786E-05, 1.30059609768686E-05
-0.703433899755467, 2.04754174827939E-05, 1.28895517663452E-05
-0.70235995520772, 2.11111887294978E-05, 1.26647280556474E-05
-0.701420532711449, 2.16711827754039E-05, 1.24716034400183E-05
-0.701170942273181, 2.18205509888706E-05, 1.24208412886883E-05
-0.700031208993072, 2.25056507419894E-05, 1.21919275523198E-05
-0.699105935382132, 2.30653598397935E-05, 1.20095271819578E-05
-0.697910546668798, 2.37929061752601E-05, 1.17783599073952E-05
-0.69771028284634, 2.39152638888423E-05, 1.17401201057085E-05
-0.69742962692339, 2.40869613049172E-05, 1.16867629917837E-05
-0.697281328354846, 2.41777895137428E-05, 1.16586786794966E-05
-0.697110094622957, 2.42827527444392E-05, 1.16263449166037E-05
-0.696833625455591, 2.44524203809597E-05, 1.15743515324155E-05
-0.696387636290726, 2.47266263794597E-05, 1.14910264539367E-05
-0.695223006938457, 2.54455144887224E-05, 1.1276596544024E-05
-0.695046141014523, 2.5555036276834E-05, 1.12444279840973E-05
-0.693761995381927, 2.63528468909558E-05, 1.1013949760334E-05
-0.692581708060831, 2.70899925552339E-05, 1.08068222508604E-05
-0.691553834017281, 2.77347523488546E-05, 1.06300454175018E-05
-0.691505241446082, 2.77652947917783E-05, 1.06217703244226E-05
-0.690986967751405, 2.80913847412357E-05, 1.05339671126545E-05
-0.690397156937379, 2.84632071300262E-05, 1.04350532085507E-05
-0.690014797827483, 2.87046466161582E-05, 1.03714987967942E-05
-0.68901120554093, 2.93397759815522E-05, 1.02067902938355E-05
-0.688733903742486, 2.95156142029371E-05, 1.01618123479289E-05
-0.687783324102206, 3.01194524281084E-05, 1.00093576336551E-05
-0.687310442265388, 3.04204313048854E-05, 9.93450338102647E-06
-0.686972762215236, 3.06355848632218E-05, 9.88144802726579E-06
-0.684884555838404, 3.19699401872938E-05, 9.56058768492311E-06
-0.68459752741, 3.21538229677125E-05, 9.5174432039721E-06
-0.684075505557332, 3.24885157452448E-05, 9.43955983013624E-06
-0.683928411923433, 3.25828834287261E-05, 9.41774945288848E-06
-0.683320918326417, 3.29728808010074E-05, 9.32829885672578E-06
-0.681960319559954, 3.38477428335805E-05, 9.13156867644054E-06
-0.681730711200304, 3.39955506139998E-05, 9.0988556852203E-06
-0.680313527482358, 3.49087677713065E-05, 8.9000002638661E-06
-0.679020444266089, 3.57431576757109E-05, 8.72306900910604E-06
-0.678841877606527, 3.58584495954866E-05, 8.69896855090012E-06
-0.67815922177812, 3.62993303560075E-05, 8.60756808892261E-06
-0.677752745835338, 3.65619248510078E-05, 8.55369462697717E-06
-0.677509923385547, 3.67188182258165E-05, 8.52170561589144E-06
-0.677437388143209, 3.67656880042852E-05, 8.51217800057047E-06
-0.677388819524914, 3.67970721046524E-05, 8.50580563617785E-06
-0.677317977993694, 3.68428495426531E-05, 8.49652133220044E-06
-0.677268925656179, 3.6874547595723E-05, 8.49009984456704E-06
-0.675588020993962, 3.79609809708621E-05, 8.27356549395419E-06
-0.675389740607598, 3.80891488811306E-05, 8.24846831471174E-06
-0.674964735225524, 3.83638657613144E-05, 8.19498599076615E-06
